,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
1ubd,0.003863048272736847,-0.038158467501785136,0.005747055609201605,0.003964837815658442,0.047324480723012555,0.09474669742307815,-0.018932404587209205,-0.03732253214044672,-0.2450141857553954,0.07994667804076117,-0.018782873046280138,0.07261377738453771,0.08377144263585051,0.07423880690162231,-0.14633958300568348,0.031342621691906776,0.01904365245049077,0.017648775395498816,0.005408357661073109,-0.006211414099255434,-0.060429208779856594,0.031529536118068115,0.0466479856191708,-0.033146908899623205,0.0578515912836606,0.08036689770246846,-0.06508450398179294,-0.021700089283019853,0.025848688751386312,0.05580904448211442,-0.005989819165107535,-0.006207810929594493,0.00847465504253428,-0.05621890503104652,0.06132369564818531,-0.0652439442392896,0.02307154573521569,0.04400010631458646,-0.004383706288742886,-0.006369953564336857,0.01675473892337772,0.10820363531427922,-0.10736905114156366,0.025414957203450484,0.03485255933787136,-0.720907322686313,-0.018466244512324904,0.004427845117089418,0.024021881733288997,0.04903148234988357,-0.009731710857995226,-0.002046600367414741,0.040560880873217846,0.14008087730462818,-0.22786805252759795,0.0832057449990827,0.01329389446404346,0.06706985046497169,0.0045116188117063066,-0.009880792002716677,0.16820857086655996,0.28888682994322606,-0.0714013107936309,-0.2059824000070396,-0.0018322117725887248,0.04167651227948684,0.09125027166334208,-0.15718647487374007,0.014176220634766498,0.07723619366331796,0.008593559641345347,-0.010298309287178268,0.024284012326122487,0.02483304530320844,0.00040130302098735345,-0.004613408354627903,0.02209463636089294,0.044824331374526814,0.003278433995249097,-0.012636316000921646
8ssq,0.1625385866626531,-0.08222174659029148,-0.04849774969675636,-0.024616853377097736,-0.03266427074192226,-0.11692615270875434,-0.11576370463569678,-0.03578753726483525,0.10346568016704105,-0.025058947722555864,0.04579447280202859,-0.06946862500131121,0.007485697490595377,0.03810593202351713,-0.015769765357988665,0.08869322764130645,0.03817744728528241,0.04037881707016655,0.045680048383204136,-0.11339719961000917,-0.15386703610424066,0.10567745217181831,-0.0414476451641859,-0.046429008215509666,0.037528608819448285,-0.034172592626426454,0.06165265702910888,0.1217449810742479,0.1213067875612497,0.11924844829989614,-0.196499234058757,-0.21884840349915188,-0.18544297458984393,-0.23688845334881667,0.030494107616717524,0.21520502598158225,-0.06185029920707839,0.04839372749782504,-0.006055392255289677,0.12883539420890425,-0.033077758982674274,0.07249567099021273,-0.11794296970330802,0.1303892258054409,0.03592926751087919,-0.24217018049955463,-0.10059206692156324,0.1672234864470226,-0.14933816961826812,-0.049121882890344304,0.09371099846225618,0.12958435404120977,0.11229066346887721,-0.13642121306597102,-0.0161182397244086,0.21461079917018708,0.0913926037035743,0.05336858916171559,0.004987864438756968,-0.04393507599613118,0.26637614619087363,-0.2397373613220483,-0.1209531120848832,0.13528477054264632,-0.07119409322608453,-0.14467797510614486,-0.022929093199437013,0.06281380482467978,0.07063497390682867,0.009234570710128256,0.04310809951462716,0.09645588423655647,0.14925755241409638,-0.1581995606897303,-0.06540395757806973,0.1150849597876699,-0.053554528842305334,-0.012100382290686223,0.0037343969416345183,0.020768032016638766
8e3d,0.005036456288733632,0.29659011300656996,-0.05935912328615709,-0.23143200756814283,0.09475816970424335,-0.24267142247727536,-0.03531035546658274,0.09823766715530231,0.06797945113351177,0.0939172280604142,-0.21333364547657624,0.10640967305877638,0.05522688206397157,0.16138075743944816,-0.34704823403177276,0.09904670168852958,0.05789031460150117,0.012167965907495621,-0.02719026621764733,0.0016813424891735061,0.09044422019117257,0.05713806390917556,0.006200254627974991,-0.1413101032738977,0.04207466291418075,0.012588166330167804,-0.030589725492959217,0.006869222353644861,-0.12887552371340674,-0.060597011017812966,0.06936930323939015,-0.019860283554971967,0.14473714327193324,-0.19873316798455104,0.031086178501985036,-0.09831824612953417,0.051156291869050706,0.0010188643453209667,-0.00545990150231448,-0.009204390210914465,0.051257421185704116,0.05043594828732696,-0.045178846216804076,-0.022384190083428946,-0.04118126381732818,-0.29568157155214364,0.000919898222606669,0.19313914845801172,0.05548159815030181,0.023042341839403267,-0.03870008036916863,0.007539812474769064,0.049742103831357326,-0.012727692339240421,-0.01730609231136744,0.009479656639666255,0.04608143888789786,0.009144361579104154,-0.025733895898141297,0.009625131432071426,0.1153663775636627,0.2686686872375033,-0.018032925474908514,-0.32345265534244205,0.051986417543184296,-0.07234802129354509,-0.0006029903105270052,0.036368698101292465,0.046861811101431915,0.012852616789224043,-0.027975505617544378,0.011477907040919427,0.060084874852728606,0.0689939890909545,-0.17587740162239604,0.09519459408145886,0.045216702110738506,-0.007948656129260918,-0.07401097663423614,0.06646737857007365
4hc7,-0.14949386923268138,0.186511133570712,0.1121098861611514,-0.020793366895574775,-0.023841457176437847,-0.2766178957219014,-0.14792450263326326,-0.05608604604262533,-0.31177490671067837,0.3666565275752678,-0.13338371976572133,0.14461514747118334,0.010713637442007356,-0.00010545385228253203,0.049248726328059586,-0.019974618446954216,-0.0334798207875868,0.09614606872516765,0.08068049111935024,-0.059834397297634206,-0.011179885654065518,0.01804149530089859,0.06052043977484303,-0.08744908809872062,0.009492031580172632,0.04121231337180932,0.051663501057855096,-0.019733496436398087,-0.18527234702507844,0.20783828653879555,0.13005540660772547,0.03929518603480778,0.03607647379070106,0.03967316107838225,0.06968544592546534,-0.07742623263290109,-0.07906076734328034,0.07539121025879716,0.10644322269439624,-0.01881877313345298,0.018734647026575905,-0.0530415103859965,0.09279168832278734,-0.10400356559496103,0.14083480459806627,-0.15055788675346468,0.10481816698197498,-0.21751041908016983,0.06457152652713492,0.024688642618932347,0.09369752506514685,-0.1388868705177013,0.010698826507698012,0.0432325248116039,0.059318384346296646,-0.03827500887958014,0.045886051802466035,-0.1838481275818919,0.06475103505096416,-0.04199314582859796,0.012880180912778252,0.031017058630629014,0.07840908623366918,-0.039161887626023684,-0.06756037307076061,0.026707669183982173,0.011377167299065984,-0.09570588775749393,0.002635753869690927,-0.21087156588534928,0.06795849098499579,-0.02464657956549381,0.1077228874187236,0.035729305490490026,0.15670442449184263,-0.2440308780544819,-0.020315269936069136,0.053667716688595574,0.07415775564951498,-0.012402083953272617
8osb,-0.020507511114016976,0.206789701237429,-0.06076467376928117,-0.041864254940783045,-0.09529527442483221,-0.10811669199941121,-0.08087137161380897,-0.20167280539858637,-0.16758601713722066,0.3334513014450826,-0.07324056266326603,-0.02956727311919469,0.05598409251288347,0.12156159688208444,-0.015420561094159164,-0.10371004955956759,0.03575530786787908,0.0674825191615432,-0.030154671876204686,-0.034235749514777404,0.08813438447989728,-0.18644343684102263,-0.032058918827034474,-0.15359440909769626,-0.0032587193787587255,-0.10980363980222291,-0.046155721153761965,-0.00044688376023505614,0.02311586873174633,0.07666360012568507,-0.040412266640775324,-0.02619644887962098,0.03162201700646103,0.07288198067696058,-0.026673278458840863,-0.06117777250296924,0.049700845416657584,0.13688848131172698,-0.15273903365284772,0.0243390402610495,0.013876431812659682,0.15124942111873085,-0.13570984459014485,0.03535526243990234,0.0656243427014593,0.2543628578231393,-0.1586306815777336,-0.03779315924187193,0.061286038156222064,0.09275064765263466,-0.05685789615403037,-0.06984747101983182,-0.06638834500632851,0.17970793109397465,0.016763515899401626,-0.03937875196504271,0.08079765882861556,0.19102668282872545,0.02061193755970764,-0.18868937326488436,0.046561909313838155,0.16105629291550427,-0.1538032619890776,0.019178377455998277,-0.1842643026287424,0.04093132750317894,-0.03416741162017101,0.03051402170402256,-0.10711773019173798,0.12018025000122042,0.010532482026021073,0.027399656529600934,0.07869377308455361,0.15187828331741215,0.013135464753163413,-0.15403515012583185,-0.14364087957204844,0.2581383345397643,0.09693231252933589,-0.11062446237901205
8pm7,-0.11064315538011131,-0.15828470558839086,-0.0025602040900948577,0.017926106938731787,-0.01822084034700219,-0.04970409927766387,-0.14844680851034933,-0.24737548048872923,-0.09987661415061463,0.14191472087070575,0.0011847815181663275,0.041056246814364934,-0.056104609502901026,0.0800879558123963,-0.006168349187373358,0.07871662676002708,-0.045901804395572336,0.03291657556492905,0.00047777221142245296,0.06348581005684742,-0.07384358411892145,0.32051790318599155,-0.157002849177818,0.10506661216331264,-0.0434106053494773,0.05541689821693676,-0.0075648241456069175,0.053311074797925434,-0.04343692083235858,0.03581361783590436,0.00159647262813133,0.06662787871287293,-0.04317961388863045,0.06006538207078876,-0.008954866430247272,0.06158875613536095,-0.03353177307584266,0.054847314209684035,-0.011767114367494001,0.058730309905944855,-0.03868317504698145,0.0631565741265771,-0.0738903671995993,0.09407492735805387,-0.01894422373198331,0.09644390560587805,-0.081134727242563,-0.3510643309260794,-0.047176058555535035,0.04297259875663101,-0.0005344966967443354,0.058257800791098664,-0.1135904894628153,0.158389967519916,0.033684402876554116,0.05493737163998889,-0.024726027715256,0.17306581992855477,-0.02202722874865304,-0.08739371864874967,-0.03911591854325147,0.04193810788514224,-0.07058280339567591,0.1003216382055626,-0.2337949369564604,-0.259299318176494,0.044733396955643254,0.217550681768097,-0.1502163785369887,0.21713255798453882,0.04556145748364104,0.051279519519490176,0.017213249746903185,0.08892878848349133,-0.2176892766446051,0.148778968383162,-0.13569607987160373,0.11272968077834303,-0.01721266495839471,0.15624964157890478
1ig7,-0.01760701229201464,-0.1347171914916902,-0.10476644672931686,0.0644139297495821,-0.02545416734592146,0.22294930428257217,-0.054733386553391945,-0.09633201525836639,-0.01845161871172448,-0.09502597736812225,0.003515198337790702,0.04297763551378283,0.014923377620373985,-0.03107982421242786,0.04333542996954472,0.027115532143956716,0.006673659740378416,-0.06453836466867958,0.05173884083743407,0.025192254754166695,-0.009295253205896812,0.0018788615263161293,-0.18769368388989274,0.01700528309399932,0.026847626935701505,-0.21608987343067995,0.04805091414168935,0.010467690998866314,0.009642119949216713,-0.04778653400196382,0.05607890521116843,0.02221321933973938,0.013485502167120045,-0.06622440494642257,0.037852538378490105,0.02412380648282257,-0.011168474622565464,0.08014807313178106,0.08654254744460932,-0.026439776506818252,0.005230849191182935,0.0755376360018207,0.09142265231708971,-0.017446269167061514,0.015277999514459167,0.21935761195768755,0.12247921107722172,-0.13158093802083945,0.013401958042966776,-0.09055019785599544,0.05186327575653155,0.024463623089083127,-0.026935048635237418,-0.021141598506718547,0.01462268927479281,0.029858740473748858,-0.03867916694869861,-0.6867401031837818,0.050858631225574526,0.040944023479014026,0.027349596694327055,-0.04226169409540608,0.07293331537209771,-0.009993216774772223,-0.07389918414922833,0.3392547103369232,0.07045272464776628,0.010003086966655311,-0.06182088933915406,0.11688492732062941,0.05600558378575122,0.051319005175549916,0.0388533053340645,-0.13249181572890714,-0.023015172430240167,-0.015899469096240657,-0.004311863825496978,0.019036075073944392,0.06730166588909087,0.022284778230891755
2h1k,0.011502963904197642,-0.7650479809036763,-0.03586563554098919,0.13954097782018524,-0.0677194445452035,0.12383285763018478,0.13175812803662018,-0.2072232555800344,-0.029047560546999657,0.1817646322641815,0.06634833372414926,-0.012270973359544423,-0.0041267624780386486,-0.008801656958571645,0.014449446702791193,0.041157686053960266,-0.0004884777503710321,-0.02216826967125007,0.014872336008419312,0.04054209165115893,0.027989712631074668,-0.06739431325483507,-0.020570410226941758,-0.08227789299663887,-0.01716480831514781,0.01185308126875386,0.004454704701753217,0.06555565052054205,-0.0006396434992070804,-0.044863120856007535,0.00420265767838402,0.04630231872922346,-0.040208527560752105,0.16521260741848892,0.01457625102929416,0.059790426227639956,-0.034611022290835465,0.07488857388153129,-0.15327957071233417,0.13225222765368344,-0.015129380246626063,0.0725611210709399,0.02272108656265463,0.04346702396076552,-0.006110344442620761,0.030555782450159323,-0.12462585315971934,0.04783552670657091,0.01318046645997949,0.03729702526602144,-0.04235639296311885,-0.01608384828059913,0.009577474562102107,-0.052533845631654946,-0.05231303120102047,0.019325479080535793,-0.0016440836815556986,-0.033702466168182434,0.0066722187859183865,0.05040471978492903,-0.000773318996111685,-0.07914713790091048,-0.05508023891731672,0.08050731731450755,-0.08079153390839351,-0.03996678729298537,0.011895557594873079,0.07421894709329888,-0.06167937343623586,0.2875203775454373,0.032432236621661344,0.05939221067027227,-0.013160789926556615,0.032217044057719114,-0.05695450680732732,0.025226252825906577,-0.0009960073823102437,-0.029749044579821485,-0.0011000119161168637,0.047812726913874566
7dcs,-0.15122838738257424,-0.03347400157577026,0.09485824763479889,-0.016014295192951274,-0.05392674924381161,-0.07731784211606917,0.03798777324437702,-0.09487349080491535,-0.0274789524346688,0.03583489962969192,0.05782900079362818,-0.1647347327628332,0.04342689500476014,0.09071031204898743,0.07668031894237441,-0.02774256961197718,0.05673328585937362,0.07405132042581601,0.08780245318500418,-0.03344172192140597,-0.05559542804303235,0.0450094947256761,0.04528118181657555,-0.03050696334545247,0.06055035498795109,0.07509323593613008,0.0640679406565932,-0.03736728655493009,-0.13296975955423904,0.18912290829212108,-0.09886451140423373,-0.029549333599311826,0.1999052095068601,0.17236618104879112,0.027976597106118294,-0.18369095978826339,0.06820870298587925,0.10161186865346121,0.08202618836792734,-0.04058897539189951,-0.09604990487508064,-0.029408558440000888,0.11956473642240133,-0.03019403002953198,0.15805015433822783,0.05259969678661297,-0.30639130596932934,-0.20649115565424125,-0.17703776436095664,0.0898235182110351,-0.044334311955223,0.006228179978176905,-0.057574350186976556,-0.20287493770837495,0.2713723642694014,-0.21412170728313348,-0.12758443721779641,0.04590346182015383,0.011156207211125407,-0.038099855377586374,0.1532557290080649,0.15158974018004115,0.09331779079596964,-0.15333911811517265,0.035142680374991,0.13477383357037664,-0.05169855643560983,-0.013940327400045546,0.055183862449887634,0.07759670246349401,0.08638125173590967,-0.029814744090751553,-0.019991865936284523,0.1195871528490432,0.05436880117718927,-0.03701310701398856,0.10520567017268567,-0.12062996501642292,-0.28725305755956715,-0.07502777997033583
1ozj,0.0717412146392564,-0.01467004612196562,0.293546588312528,-0.14538329171591566,-0.012938011975780773,-0.18144408822336414,0.2100769546376199,-0.03127955871133823,-0.025737049443546718,0.004611380064092138,0.022896307555643546,0.0035747331783815037,0.09655794400750489,-0.19418032980232336,0.17001420701974432,-0.036714491415518254,-0.034563474863688694,-0.0025380862926708703,0.03207531644982316,0.007194761751967841,-0.21533224992218078,0.17353592399692017,0.18948762391502255,-0.05072672486621367,-0.022614240776413445,0.009008636441761423,0.05168050176751547,-0.0137703148626696,0.016603850664972,-0.11591400465157062,0.1972454897846505,-0.0325967282150788,-0.02242070590599279,0.09795026268965348,0.3342172207228684,-0.1962222256293413,-0.043036802089392985,0.015530143910457412,-0.00015493084041653458,0.0082391294436793,-0.258127648143948,-0.03818092983527476,0.13333265770982958,0.09243400416226477,0.1384762586675785,-0.15336145791676709,0.03806717662686262,-0.14315609654487796,-0.020479180556985586,-0.003121779226333164,0.04506428574520937,-0.001564235295766939,-0.0022673433622419762,-0.02574374080874743,0.05077304970221862,-0.007035713148350868,-0.07314691605180641,0.021398471191483696,-0.013146988458203076,0.031558537168168,-0.011698565252448499,-0.045720039534879346,-0.3764942955017804,-0.10244119818013277,-0.011167888519991863,-0.001821595495794405,0.029430168313940856,0.0029997904915201445,-0.024088914722570826,0.012846391744570997,0.050526498630592304,-0.005483316421785192,-0.025379833485908596,-0.0009702479541035471,-0.0019770410566109947,0.012493293550133313,-0.10223273641811052,0.1384752292267784,0.14533284911671027,-0.10795179478312088
4xrs,-0.001369349097664023,-0.07633398537193174,0.003984388324438359,0.004655679868015641,-0.10735097367050529,0.2027739424175744,-0.009767452555112497,-0.0760379532956971,-0.06158216633974741,0.0697366991015598,-0.10391100599982937,0.08390930166631938,-0.013117486430476631,0.11866550163306464,0.027469421265649604,-2.408940945851487e-05,-0.01470149893242653,0.09847697054619861,0.020897830365366746,0.011126630568782925,-0.15581779486061684,0.2617217980029807,-0.05925566470626507,0.0977971138792583,0.024266065127877313,0.31486785315035615,-0.006193654831889267,-0.08765011929512165,-0.021046649383799347,0.10849548827988985,0.01769179762654351,0.000244106015846284,-0.012911923469763971,0.12730931706698995,0.0032418991929059125,0.011346647175170694,-0.10521825795311143,0.07906144184284582,-0.08717421962826342,0.08326959401514325,-0.006909377952912254,0.0915247669764712,-0.06271383326408742,0.033867033097620965,-0.005306629243605731,-0.03202017837246816,0.11125452864320508,-0.25295432360050163,-0.02648336143848106,0.0780395155615946,0.0253243931834214,-0.000632213168233468,0.0025615072057554146,0.07067083286833999,-0.041978740242618204,0.017249623132927216,0.06465811626749467,-0.4320526590820374,-0.19811505062829762,-0.08445104571903086,-0.09597863112524552,0.09076835951947385,0.054064664628060206,0.022358719218973123,-0.1108910462204866,-0.09634264886817419,0.035689263093105064,-0.0049538532250910355,-0.13358326993040762,-0.2924614904326762,0.07176930993964827,0.05365353870663489,-0.07390952013998475,0.2435674837148337,-0.09522597090971947,0.08237293266307631,-0.09597702516461495,0.13306347400631388,0.05219425581365908,0.036744914547598206
7xv6,-0.006914303600316451,0.0019260563305750656,-0.1464371423973227,0.014638573544251724,-0.008267383739664865,-0.025480804837208555,0.2835269459301554,-0.034582290281236445,0.011995137931895744,-0.01241934757751833,-0.41123341209433734,-0.03328443511986204,-0.004096738859879453,-0.0010057763889785266,0.16732036554971713,0.014431854861267529,-0.007439963575846849,-0.013294220315002905,0.2142564152247546,0.01868281458556329,0.00841042325051607,-0.016688306553894514,-0.18292639889329132,-0.028516815046076085,-0.006737310954859003,-0.022998407987784197,-0.27790804304774785,0.034345981918695805,-0.04867243206891663,-0.012197356801859838,0.10449356708910607,-0.003564533701774357,-0.022686284593753304,-0.004879979041318262,-0.5623195431312796,0.02097976459537122,0.0007494234048028717,-0.002819882825932203,0.027001605280033595,0.014835338095403572,0.0010727281523988704,-0.001421395482471822,0.34608471011535236,0.007547140940507522,0.007866354948994335,-0.033343341763034315,0.0104302938646618,0.03591559851489046,-0.0016823846376378877,-0.0011154081971047106,0.16842213794979122,0.01412464035416766,0.008537372520871141,-0.0017348824562057744,0.053171836015110295,-0.06735129227334105,0.00043116390210820235,-0.0027437950785013433,0.03915246401401902,0.014898744551595953,-0.00370757321262556,-0.029958391508153222,0.04977311360522828,0.008767272058807393,0.0029537863527728902,-0.0012584477079559137,0.05219796739118342,0.014865882280752158,0.0005706581057314443,-0.0024217175526381005,-0.005850029642076564,0.01578084426150676,-0.019820312773857606,0.001455621333018678,0.10608309194896544,0.009508241269451281,-0.008923538292778298,-0.014500715636272159,0.1613541589169397,0.024643975973439407
5cbx,-0.1665044820648716,0.15355366986679503,0.17762989670340495,-0.17014545991977215,0.10127612449851335,-0.16940302931572265,0.047650546041721975,0.035796199537394546,0.09163004885697446,-0.01766800763934309,-0.034602174780799244,-0.03852478540202933,0.013329390448240643,0.015344997501383273,0.07795214553013867,-0.026145828842774364,-0.012793735971104107,0.020720563222108565,-0.06719917335165325,-0.06330724168100373,0.1115854790516039,-0.07784783709816477,-0.05150136791859356,0.06013319745393923,0.010335124871578227,-0.047756695210730706,0.07269438697964271,0.009743021125373464,-0.08125933640272277,0.18903817126629108,-0.06607755091842807,-0.18360308838143952,0.05459073824205571,-0.07604636912007444,-0.21657621088641119,0.1301726280503405,0.05233092674229184,-0.08585074814660902,0.04670808867988725,0.05409864787474356,0.05609952903160753,-0.18054071553448825,-0.031087594202290573,0.1585531116534027,0.0024101383576086008,-0.34569839166887334,0.1601392133984175,0.13284415106689546,0.016410784244551842,-0.010957293989351932,0.06686354563230196,0.007457439307121928,0.083868887939105,0.017712185328179093,0.06381651226064097,-0.16893118705579369,0.035953275764367,0.188781081660426,0.07029222514918507,-0.2715915458045018,0.20164967427094668,-0.06001784459975634,-0.08355166759010203,-0.08764239886051357,0.04109936293474972,-0.02002967325503441,0.03680246911643683,0.0035550767932750085,0.05614309314143192,-0.01794473177357972,0.03351798066728234,-0.004374204773775895,-0.3076620151600865,0.04895256070436084,0.2361726973592481,-0.02692446060850891,-0.019978746197070685,-0.06752375664879555,0.06790294847797124,0.04395495965478802
2xsd,0.018298863342868184,0.050214907830349806,-0.04199876645899823,0.003355908530700926,0.34089347910345125,0.05656118814353958,-0.1719189622369926,-0.20189953650637693,-0.08687918094973504,0.00880568653705773,-0.12582993329287254,0.0999077542023557,0.01567355967173474,0.029342759507439895,-0.041198334707785104,0.018962921768786802,0.028099465926662136,0.24794779404396566,-0.03664740219254468,-0.20566362773924804,-0.23310325297170167,0.31683741197624277,-0.08328333034841284,0.06232635875444347,0.007801397753187868,0.050860689418857824,-0.03771683149949336,0.009327279358544972,0.01559717186409555,0.02951474923384225,-0.040284492837254895,0.021929393071584855,-0.001614922608126713,0.0458078468301108,-0.03428172334001315,0.012410909875513564,-0.016355426298207278,0.06314553597992388,-0.019751637598582873,0.002029666226290422,0.06095793913293158,0.225226404684588,0.05013758274899725,-0.21187447200085666,0.06913705819260525,0.013470966445328603,-0.08616919611186157,0.02369474811070654,0.014662241335014646,0.0222644684241126,-0.03842306724251337,0.01737471146149097,0.06415451113236056,0.04423650744965553,-0.057848064951988784,-0.019556216029346412,0.00012606331444750025,0.05161378884754604,-0.03707386173212544,0.013655609366861372,0.24344325657753677,-0.07514591996898387,-0.23491406578592153,0.032973757873013244,-0.0759332298882099,-0.33123393621351865,0.08120539452588416,-0.07442703103083345,-0.005504608518588616,0.026403000505472726,-0.16663180121990454,0.12900166753889736,0.021864252548506036,0.044300242062164305,-0.053331811564142836,0.011851826105491752,-0.06424683259312695,0.1873000925101577,0.015613574154079426,-0.10958182483484545
